time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-13T10:10:25.180Z,33.0153333,-116.3563333,12.1,0.54,ml,29,86,0.06298,0.17,ci,ci39070199,2020-02-14T20:09:10.528Z,"24km ESE of Julian, CA",earthquake,0.23,0.53,0.168,6,reviewed,ci,ci
2020-02-13T10:09:20.587Z,40.0103,-120.0508,11.8,0.7,ml,7,177.82,0.185,0.1642,nn,nn00717073,2020-02-14T02:07:59.332Z,"37km N of Cold Springs, Nevada",earthquake,,3.7,0.5,4,reviewed,nn,nn
2020-02-13T10:08:36.730Z,36.684166,-121.2888336,6.23,2.14,md,27,70,0.03185,0.12,nc,nc73340520,2020-02-13T12:22:04.159Z,"12km SSE of Tres Pinos, CA",earthquake,0.34,0.84,0.2,25,automatic,nc,nc
2020-02-13T10:05:00.520Z,32.7248333,-117.367,13.68,1.01,ml,25,244,0.1082,0.18,ci,ci39070191,2020-02-13T18:26:37.080Z,"16km SSW of La Jolla, CA",earthquake,0.48,0.73,0.148,8,reviewed,ci,ci
2020-02-13T10:00:33.650Z,38.8214989,-122.8430023,1.98,0.79,md,17,57,0.006433,0.03,nc,nc73340515,2020-02-13T10:15:04.372Z,"9km WNW of The Geysers, CA",earthquake,0.21,0.48,0.14,2,automatic,nc,nc
2020-02-13T09:45:35.000Z,51.838,-178.0101667,-1.8,1.93,ml,6,118,0.01836,0.33,av,av62136116,2020-02-14T02:24:44.450Z,"10km ESE of Tanaga Volcano, Alaska",earthquake,0.62,1.94,0.231,6,reviewed,av,av
2020-02-13T09:44:03.290Z,38.8208351,-122.8119965,2.63,1.17,md,31,41,0.002965,0.02,nc,nc73340510,2020-02-13T12:07:03.059Z,"7km NW of The Geysers, CA",earthquake,0.18,0.39,0.14,5,automatic,nc,nc
2020-02-13T09:35:52.340Z,43.588,-110.4588333,3.08,1.33,ml,14,122,0.108,0.22,mb,mb80381674,2020-02-13T22:05:06.540Z,"27km ENE of Jackson, Wyoming",earthquake,0.76,4.79,0.154,6,reviewed,mb,mb
2020-02-13T09:30:49.900Z,34.1378333,-116.8353333,8.89,0.85,ml,18,56,0.09439,0.12,ci,ci39070183,2020-02-13T14:50:22.139Z,"14km SSE of Big Bear Lake, CA",earthquake,0.23,0.55,0.161,20,reviewed,ci,ci
2020-02-13T09:28:15.310Z,19.2294998,-155.3945007,33.32,2.41,md,40,261,0.008451,0.13,hv,hv71381502,2020-02-13T09:31:45.960Z,"9km ENE of Pahala, Hawaii",earthquake,0.88,0.57,0.26,25,automatic,hv,hv
2020-02-13T09:28:07.340Z,19.2088337,-155.4031677,32.14,2.61,md,42,161,0.077,0.13,hv,hv71381497,2020-02-13T09:31:40.090Z,"8km E of Pahala, Hawaii",earthquake,0.74,0.88,0.33,7,automatic,hv,hv
2020-02-13T09:27:58.520Z,35.8573333,-117.6791667,7.77,0.64,ml,12,84,0.07826,0.08,ci,ci39070175,2020-02-13T14:54:51.679Z,"22km ESE of Little Lake, CA",earthquake,0.25,0.83,0.085,7,reviewed,ci,ci
2020-02-13T09:19:04.180Z,17.9015,-66.8645,15,2.94,md,10,223,0.0751,0.11,pr,pr2020044012,2020-02-13T09:57:26.260Z,"8km SSE of Maria Antonia, Puerto Rico",earthquake,0.86,0.48,0.2,5,reviewed,pr,pr
2020-02-13T09:05:47.960Z,35.8328333,-117.639,9.27,0.82,ml,16,100,0.03779,0.11,ci,ci39070167,2020-02-13T14:55:39.902Z,"22km WNW of Searles Valley, CA",earthquake,0.25,0.56,0.21,10,reviewed,ci,ci
2020-02-13T08:54:06.440Z,34.2776667,-116.3813333,8.6,1.03,ml,36,51,0.01382,0.16,ci,ci39070159,2020-02-13T15:32:37.135Z,"17km NNW of Joshua Tree, CA",earthquake,0.21,0.35,0.096,15,reviewed,ci,ci
2020-02-13T08:46:39.550Z,38.8398323,-122.8241653,1.69,0.57,md,6,130,0.008929,0.01,nc,nc73340495,2020-02-13T09:02:02.930Z,"9km WNW of Cobb, CA",earthquake,0.45,1.12,,1,automatic,nc,nc
2020-02-13T08:40:32.610Z,18.0066,-66.7713,14,2.64,md,9,175,0.1124,0.12,pr,pr2020044011,2020-02-13T09:02:46.748Z,"1km S of Magas Arriba, Puerto Rico",earthquake,0.52,0.7,0.36,8,reviewed,pr,pr
2020-02-13T08:37:39.900Z,36.0893333,-117.8565,1.69,1.25,ml,17,132,0.02822,0.19,ci,ci39070151,2020-02-13T08:41:29.895Z,"10km ENE of Coso Junction, CA",earthquake,0.33,0.32,0.241,19,automatic,ci,ci
2020-02-13T08:37:37.837Z,61.2777,-147.3211,20,2,ml,,,,0.68,ak,ak02020wmqzb,2020-02-13T08:42:25.931Z,"54km WNW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-13T08:30:37.210Z,17.8476,-66.8606,10,2.12,ml,8,236,0.1288,0.19,pr,pr2020044010,2020-02-13T08:43:32.629Z,"14km SSE of Guanica, Puerto Rico",earthquake,0.86,0.67,0,0,reviewed,pr,pr
2020-02-13T08:17:21.420Z,35.9253333,-117.7005,2.65,0.74,ml,11,88,0.04649,0.08,ci,ci39070135,2020-02-13T08:21:05.784Z,"19km E of Little Lake, CA",earthquake,0.39,0.48,0.182,6,automatic,ci,ci
2020-02-13T08:16:46.586Z,29.0092,-113.1723,10,4.3,mb,,166,2.491,0.87,us,us70007p8d,2020-02-13T08:32:09.040Z,"71km NNE of Santa Isabel, Mexico",earthquake,8.3,2,0.122,19,reviewed,us,us
2020-02-13T08:14:33.270Z,35.584,-117.5028333,8.81,0.91,ml,18,97,0.03321,0.2,ci,ci39070127,2020-02-13T15:03:38.870Z,"16km ESE of Ridgecrest, CA",earthquake,0.46,0.86,0.249,11,reviewed,ci,ci
2020-02-13T08:10:22.570Z,38.8388329,-122.8271637,1.64,0.59,md,20,100,0.006505,0.03,nc,nc73340490,2020-02-13T08:37:02.769Z,"9km NW of The Geysers, CA",earthquake,0.23,0.45,0.02,3,automatic,nc,nc
2020-02-13T08:09:10.110Z,35.7206667,-117.5491667,4.79,1.04,ml,14,153,0.1027,0.18,ci,ci39070119,2020-02-13T15:03:43.059Z,"14km WSW of Searles Valley, CA",earthquake,0.39,0.79,0.125,12,reviewed,ci,ci
2020-02-13T08:05:41.129Z,62.8916,-151.0398,107.6,2.1,ml,,,,0.41,ak,ak02020wfwbk,2020-02-13T08:08:58.899Z,"79km NW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-02-13T07:54:05.430Z,35.693,-117.4671667,1.72,2.3,ml,31,88,0.1063,0.17,ci,ci39070111,2020-02-13T08:04:58.480Z,"10km SW of Searles Valley, CA",earthquake,0.28,0.53,0.148,25,automatic,ci,ci
2020-02-13T07:53:33.640Z,33.3021667,-116.2995,11.04,1.85,ml,67,31,0.06063,0.22,ci,ci39070103,2020-02-13T15:56:10.092Z,"9km NE of Borrego Springs, CA",earthquake,0.22,0.49,0.154,26,reviewed,ci,ci
2020-02-13T07:41:49.170Z,36.6838333,-121.2873333,6.42,1.38,md,26,46,0.03118,0.12,nc,nc73340475,2020-02-15T02:05:03.361Z,"12km SSE of Tres Pinos, CA",earthquake,0.34,0.92,0.275,20,reviewed,nc,nc
2020-02-13T07:38:01.640Z,33.5905,-116.808,4.92,0.61,ml,22,47,0.03678,0.18,ci,ci39070095,2020-02-13T07:41:47.003Z,"13km WNW of Anza, CA",earthquake,0.32,0.94,0.097,12,automatic,ci,ci
2020-02-13T07:33:28.160Z,35.6721667,-117.5563333,4.67,1.65,ml,26,88,0.1148,0.18,ci,ci39070087,2020-02-13T07:44:22.000Z,"12km ENE of Ridgecrest, CA",earthquake,0.26,0.88,0.087,25,automatic,ci,ci
2020-02-13T07:32:28.510Z,19.3661671,-155.2783356,21.36,1.72,md,43,53,0.01503,0.13,hv,hv71381422,2020-02-13T07:35:40.730Z,"8km SSW of Volcano, Hawaii",earthquake,0.46,0.55,0.15,18,automatic,hv,hv
2020-02-13T07:31:26.000Z,36.6865,-121.2885,6.22,1.26,md,27,50,0.03015,0.12,nc,nc73340465,2020-02-14T23:37:02.675Z,"12km SSE of Tres Pinos, CA",earthquake,0.31,0.82,0.293,19,reviewed,nc,nc
2020-02-13T07:26:15.520Z,17.8573,-66.8593,3,3.05,md,10,250,0.1195,0.16,pr,pr2020044009,2020-02-13T11:28:19.256Z,"13km SSE of Guanica, Puerto Rico",earthquake,0.7,0.55,0.14,7,reviewed,pr,pr
2020-02-13T07:21:05.650Z,51.868,-177.9003333,4.68,2.68,ml,8,147,0.06114,0.14,av,av62136096,2020-02-14T02:18:41.330Z,"16km E of Tanaga Volcano, Alaska",earthquake,0.36,0.57,0.315,8,reviewed,av,av
2020-02-13T07:17:01.350Z,51.869,-177.9078333,4.54,2.25,ml,7,161,0.05664,0.12,av,av62136091,2020-02-14T02:16:09.480Z,"16km E of Tanaga Volcano, Alaska",earthquake,0.45,0.75,0.152,7,reviewed,av,av
2020-02-13T07:15:48.120Z,47.64483333,-120.1591667,1.41,0.82,ml,6,123,,0.11,uw,uw61573872,2020-02-13T20:23:48.920Z,"5km SE of Entiat, Washington",earthquake,0.55,2.44,0.009337322,4,reviewed,uw,uw
2020-02-13T07:14:43.013Z,66.0505,-156.4839,1.7,1.7,ml,,,,0.44,ak,ak02020vwebh,2020-02-13T07:27:40.836Z,"97km S of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-13T07:13:53.170Z,52.6478333,-170.2788333,-0.56,3.39,ml,7,345,0.2923,0.24,av,av62136086,2020-02-14T02:13:37.900Z,"28km E of Yunaska Island, Alaska",earthquake,2.92,1.07,0.192,5,reviewed,av,av
2020-02-13T07:02:37.370Z,36.0063333,-120.5741667,4.63,0.28,md,14,157,0.03061,0.07,nc,nc73340455,2020-02-14T23:52:03.567Z,"18km NW of Parkfield, CA",earthquake,0.37,0.51,0.338,3,reviewed,nc,nc
2020-02-13T06:56:20.140Z,19.2360001,-155.41716,33.22,1.85,md,25,173,0.01864,0.14,hv,hv71381387,2020-02-13T06:59:43.470Z,"7km ENE of Pahala, Hawaii",earthquake,0.93,0.88,0.43,3,automatic,hv,hv
2020-02-13T06:53:31.365Z,51.2977,-175.121,22.08,4.6,mb,,135,0.988,0.99,us,us70007p7s,2020-02-13T21:18:57.692Z,"118km SSW of Atka, Alaska",earthquake,9.3,5.8,0.041,175,reviewed,us,us
2020-02-13T06:50:47.151Z,-19.3053,168.8042,114.58,5.1,mb,,124,2.283,0.78,us,us70007p7m,2020-02-13T07:08:37.040Z,"55km WNW of Isangel, Vanuatu",earthquake,8.5,7.7,0.114,25,reviewed,us,us
2020-02-13T06:37:09.690Z,19.2105007,-155.4131622,32.94,2.55,ml,48,161,0.03067,0.12,hv,hv71381382,2020-02-13T07:34:41.040Z,"7km NE of Pahala, Hawaii",earthquake,0.54,0.59,4.68,4,automatic,hv,hv
2020-02-13T06:36:40.440Z,19.1931667,-155.4071655,30.69,2.55,ml,33,172,0.04504,0.11,hv,hv71381377,2020-02-13T06:42:15.600Z,"7km E of Pahala, Hawaii",earthquake,0.6,0.99,0.31,5,automatic,hv,hv
2020-02-13T06:36:28.761Z,-20.9414,-70.9405,10,4.4,mb,,158,1.045,0.8,us,us70007p7h,2020-02-13T07:26:14.095Z,"115km SW of Iquique, Chile",earthquake,4.5,1.9,0.143,14,reviewed,us,us
2020-02-13T06:30:17.520Z,35.5926667,-117.3865,1.74,1.84,ml,25,106,0.06201,0.19,ci,ci39070079,2020-02-13T06:34:12.147Z,"19km S of Trona, CA",earthquake,0.36,0.62,0.144,26,automatic,ci,ci
2020-02-13T06:26:53.270Z,36.6805,-121.2975006,5.38,2.13,md,29,66,0.03954,0.14,nc,nc73340445,2020-02-13T09:09:03.972Z,"12km S of Tres Pinos, CA",earthquake,0.34,0.98,0.2,23,automatic,nc,nc
2020-02-13T06:25:49.340Z,33.5788333,-116.8126667,4.79,1.54,ml,72,22,0.04316,0.2,ci,ci39070071,2020-02-13T20:12:55.730Z,"13km WNW of Anza, CA",earthquake,0.13,0.4,0.136,45,reviewed,ci,ci
2020-02-13T06:21:44.360Z,17.9443,-66.9151,10,3.36,md,11,212,0.0473,0.18,pr,pr2020044008,2020-02-13T08:54:14.719Z,"1km S of Guanica, Puerto Rico",earthquake,0.87,0.41,0.09,4,reviewed,pr,pr
2020-02-13T06:15:23.660Z,19.2096672,-155.3981628,34.12,1.83,md,34,171,0.0277,0.1,hv,hv71381367,2020-02-13T06:18:39.480Z,"8km E of Pahala, Hawaii",earthquake,0.62,0.95,0.25,6,automatic,hv,hv
2020-02-13T06:12:15.500Z,35.8376667,-117.6666667,5.48,1.34,ml,19,83,0.06031,0.16,ci,ci39070063,2020-02-13T06:15:56.464Z,"24km N of Ridgecrest, CA",earthquake,0.26,0.91,0.184,21,automatic,ci,ci
2020-02-13T06:02:26.929Z,34.99883333,-97.81616667,7,1.73,ml,29,49,0.185363625,0.32,ok,ok2020dbap,2020-02-13T16:21:45.941Z,"11km ENE of Ninnekah, Oklahoma",earthquake,,1,0.21,5,reviewed,ok,ok
2020-02-13T05:59:30.760Z,42.09433333,-119.7775,1.6,1.8,ml,9,184,,0.42,uw,uw61573862,2020-02-13T23:44:13.310Z,"48km ESE of Lakeview, Oregon",earthquake,3.05,6.25,0.041678943,3,reviewed,uw,uw
2020-02-13T05:57:05.900Z,38.840168,-122.8225021,2.15,0.89,md,15,88,0.01026,0.02,nc,nc73340430,2020-02-13T06:27:03.968Z,"9km WNW of Cobb, CA",earthquake,0.27,0.72,,1,automatic,nc,nc
2020-02-13T05:55:04.370Z,35.6824989,-117.5478363,8.04,0.95,ml,16,145,0.09867,0.1,ci,ci39070055,2020-02-13T05:58:32.352Z,"13km ENE of Ridgecrest, CA",earthquake,0.41,1.65,0.225,4,automatic,ci,ci
2020-02-13T05:50:38.449Z,-20.9534,-70.7874,10,5,mww,,136,0.908,0.68,us,us70007p6w,2020-02-13T08:35:26.312Z,"105km SW of Iquique, Chile",earthquake,3.9,1.9,0.08,15,reviewed,us,us
2020-02-13T05:50:20.840Z,19.2145004,-155.4133301,32.65,2.13,md,45,150,0.02734,0.13,hv,hv71381357,2020-02-13T06:18:12.040Z,"7km NE of Pahala, Hawaii",earthquake,0.69,0.6,0.11,11,automatic,hv,hv
2020-02-13T05:50:18.110Z,36.6865,-121.281,1.1,0.82,md,11,152,0.02569,0.11,nc,nc73340425,2020-02-14T01:56:02.629Z,"12km SSE of Tres Pinos, CA",earthquake,0.45,1.3,0.309,9,reviewed,nc,nc
2020-02-13T05:42:57.720Z,38.8036652,-122.7320023,6.37,0.76,md,12,117,0.01668,0.13,nc,nc73340420,2020-02-13T06:05:02.823Z,"2km SSW of Cobb, CA",earthquake,0.82,2.77,0.15,2,automatic,nc,nc
2020-02-13T05:42:25.940Z,35.6653333,-117.5268333,1.19,1.2,ml,25,61,0.09466,0.16,ci,ci37434373,2020-02-13T22:24:07.302Z,"14km ENE of Ridgecrest, CA",earthquake,0.22,0.4,0.157,21,reviewed,ci,ci
2020-02-13T05:42:23.660Z,35.665,-117.5258333,1.15,1.01,ml,24,80,0.09393,0.14,ci,ci39070039,2020-02-13T18:51:43.615Z,"14km ENE of Ridgecrest, CA",earthquake,0.2,0.32,0.106,8,reviewed,ci,ci
2020-02-13T05:42:01.856Z,61.5672,-148.0384,14.5,1.8,ml,,,,1.31,ak,ak02020uvfyx,2020-02-13T05:44:50.226Z,"48km E of Lazy Mountain, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-13T05:40:57.320Z,38.7923317,-122.7476654,1.47,1.07,md,20,57,0.01247,0.03,nc,nc73340415,2020-02-13T05:55:03.242Z,"2km NNE of The Geysers, CA",earthquake,0.23,0.43,0.13,4,automatic,nc,nc
2020-02-13T05:33:38.880Z,35.26616667,-97.89666667,7,0.95,ml,10,109,0.10257987,0.17,ok,ok2020dazq,2020-02-13T20:57:56.367Z,"6km SE of Minco, Oklahoma",earthquake,,1.1,0.25,5,reviewed,ok,ok
2020-02-13T05:33:16.850Z,45.9153333,-111.146,10.34,0.87,ml,9,126,0.238,0.1,mb,mb80381654,2020-02-13T17:06:15.370Z,"15km N of Belgrade, Montana",earthquake,0.36,1.05,0.233,3,reviewed,mb,mb
2020-02-13T05:27:38.150Z,19.2591,-68.0616,40,2.96,ml,10,333,1.2368,0.43,pr,pr2020044007,2020-02-13T06:11:31.040Z,"107km NNW of San Antonio, Puerto Rico",earthquake,4.72,27.96,0,0,reviewed,pr,pr
2020-02-13T05:20:39.210Z,37.6321667,-118.8381667,6.08,0.42,md,16,116,0.002592,0.03,nc,nc73340410,2020-02-13T18:59:03.681Z,"12km E of Mammoth Lakes, CA",earthquake,0.29,0.44,0.279,14,reviewed,nc,nc
2020-02-13T05:16:20.960Z,35.9416667,-117.704,2.87,0.56,ml,19,67,0.04395,0.13,ci,ci39070031,2020-02-14T18:56:57.234Z,"18km E of Little Lake, CA",earthquake,0.18,0.56,0.098,8,reviewed,ci,ci
2020-02-13T05:09:29.050Z,48.487,-123.4496667,25.83,1.18,ml,16,60,,0.31,uw,uw61573857,2020-02-13T20:36:07.060Z,"5km NE of Langford, Canada",earthquake,0.69,1.36,0.218143916,8,reviewed,uw,uw
2020-02-13T05:09:10.410Z,37.5781667,-118.8431667,-0.47,0.58,md,13,240,0.01628,0.03,nc,nc73340405,2020-02-15T01:05:03.666Z,"14km ESE of Mammoth Lakes, CA",earthquake,0.97,0.48,0.286,13,reviewed,nc,nc
2020-02-13T05:00:55.440Z,19.1981659,-155.4515076,37.17,1.94,md,20,196,0.06431,0.11,hv,hv71381337,2020-02-13T05:04:10.780Z,"3km ESE of Pahala, Hawaii",earthquake,1.1,1.35,0.3,4,automatic,hv,hv
2020-02-13T04:52:27.600Z,34.1975,-117.5353333,7.26,0.57,ml,21,106,0.05696,0.14,ci,ci39070023,2020-02-13T18:22:41.508Z,"8km SSW of Lytle Creek, CA",earthquake,0.24,0.56,0.105,6,reviewed,ci,ci
2020-02-13T04:37:46.820Z,47.66616667,-120.3191667,4.99,0.15,md,5,115,,0.1,uw,uw61573852,2020-02-13T20:19:47.630Z,"8km W of Entiat, Washington",earthquake,0.61,1.76,0.102477138,4,reviewed,uw,uw
2020-02-13T04:31:58.280Z,35.8806667,-117.7143333,6.37,0.28,ml,13,100,0.08285,0.12,ci,ci39070015,2020-02-14T18:54:13.571Z,"18km ESE of Little Lake, CA",earthquake,0.24,0.6,0.098,4,reviewed,ci,ci
2020-02-13T04:31:52.248Z,-15.9472,-74.6272,35,5,mww,,147,4.485,0.96,us,us70007p6c,2020-02-13T05:03:18.398Z,"57km S of Acari, Peru",earthquake,10,2,0.08,15,reviewed,us,us
2020-02-13T04:31:38.946Z,65.2669,-149.0971,7,1.5,ml,,,,0.55,ak,ak02020u7qap,2020-02-13T04:40:18.033Z,"69km NW of Ester, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-13T04:28:04.178Z,59.7364,-152.9622,110.5,2.4,ml,,,,0.58,ak,ak02020u70iv,2020-02-13T04:32:45.260Z,"63km W of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-13T04:26:29.200Z,33.5916667,-116.8073333,5.16,0.06,ml,16,85,0.03614,0.1,ci,ci39070007,2020-02-14T18:51:41.524Z,"13km WNW of Anza, CA",earthquake,0.18,0.73,0.043,2,reviewed,ci,ci
2020-02-13T04:21:07.730Z,17.896,-66.829,7,3.15,md,11,222,0.0937,0.13,pr,pr2020044006,2020-02-13T04:34:53.114Z,"10km S of Indios, Puerto Rico",earthquake,0.75,0.33,0.05,4,reviewed,pr,pr
2020-02-13T04:19:45.401Z,37.3127,-115.0825,0,1.3,ml,12,158.41,0.097,0.1766,nn,nn00717039,2020-02-14T02:07:43.083Z,"9km SE of Alamo, Nevada",earthquake,,0,0.24,8,reviewed,nn,nn
2020-02-13T04:15:41.600Z,35.8611667,-117.6771667,2.82,0.72,ml,22,45,0.07902,0.21,ci,ci39069999,2020-02-13T22:57:35.987Z,"22km ESE of Little Lake, CA",earthquake,0.21,0.34,0.137,10,reviewed,ci,ci
2020-02-13T04:13:16.306Z,58.793,-154.4973,137.4,2.6,ml,,,,0.64,ak,ak02020u3tu7,2020-02-13T04:24:22.979Z,"109km SSE of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-02-13T04:07:04.558Z,39.4084,-119.8419,10.3,0.6,ml,11,100.29,0.178,0.1314,nn,nn00717072,2020-02-14T02:07:57.465Z,"13km S of Reno, Nevada",earthquake,,2,0.36,6,reviewed,nn,nn
2020-02-13T04:06:36.640Z,34.1611667,-117.3343333,9.42,0.99,ml,53,53,0.0396,0.13,ci,ci39069983,2020-02-13T18:16:53.953Z,"1km NE of Muscoy, CA",earthquake,0.14,0.26,0.136,20,reviewed,ci,ci
2020-02-13T04:03:17.035Z,61.2523,-151.9446,96.6,3.6,ml,,,,0.69,ak,ak02020u1ojh,2020-02-13T04:28:11.143Z,"75km NNW of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-13T03:55:47.842Z,27.0792,129.4238,10,4.9,mb,,121,1.055,0.91,us,us70007p63,2020-02-13T04:14:03.040Z,"142km S of Naze, Japan",earthquake,11.9,1.9,0.122,21,reviewed,us,us
2020-02-13T03:54:19.350Z,17.8448,-66.8691,9,3.12,md,12,238,0.1307,0.26,pr,pr2020044005,2020-02-13T11:56:53.379Z,"21km SSE of Guanica, Puerto Rico",earthquake,0.84,1.01,0.29,4,reviewed,pr,pr
2020-02-13T03:52:15.820Z,38.8330002,-122.8174973,1.29,1.11,md,23,48,0.01121,0.04,nc,nc73340390,2020-02-13T07:32:03.388Z,"8km NW of The Geysers, CA",earthquake,0.2,0.37,0.08,4,automatic,nc,nc
2020-02-13T03:39:00.220Z,45.3575,-122.2941667,4.94,1.49,ml,14,129,,0.3,uw,uw61573847,2020-02-13T05:25:49.940Z,"5km SSW of Sandy, Oregon",earthquake,0.6,31.61,0.157239481,9,reviewed,uw,uw
2020-02-13T03:36:10.450Z,36.6846667,-121.289,5.88,1.92,md,31,48,0.03162,0.13,nc,nc73340380,2020-02-15T00:58:05.397Z,"12km SSE of Tres Pinos, CA",earthquake,0.32,0.73,0.193,22,reviewed,nc,nc
2020-02-13T03:33:42.050Z,36.6888333,-121.2826667,8.55,3.69,mw,72,44,0.02505,0.11,nc,nc73340375,2020-02-15T02:00:02.887Z,"12km SSE of Tres Pinos, CA",earthquake,0.14,0.34,,4,reviewed,nc,nc
2020-02-13T03:33:39.730Z,19.309166,-155.4008331,42.07,1.97,md,25,114,0.02804,0.21,hv,hv71381262,2020-02-13T03:36:53.300Z,"14km NE of Pahala, Hawaii",earthquake,1.09,1.31,0.04,3,automatic,hv,hv
2020-02-13T03:29:51.420Z,38.7588333,-122.7266667,0.83,2.1,mh,7,100,0.003096,0.02,nc,nc73340370,2020-02-15T00:57:50.786Z,"3km SE of The Geysers, CA",earthquake,0.36,0.73,,0,reviewed,nc,nc
2020-02-13T03:28:37.090Z,38.8213348,-122.8105011,3.34,0.57,md,16,64,0.002084,0.02,nc,nc73340365,2020-02-13T03:52:05.011Z,"7km NW of The Geysers, CA",earthquake,0.32,0.96,0.01,2,automatic,nc,nc
2020-02-13T03:23:48.760Z,38.8165016,-122.8233337,3.14,0.57,md,16,51,0.008885,0.03,nc,nc73340360,2020-02-13T03:41:02.940Z,"7km NW of The Geysers, CA",earthquake,0.31,0.73,0.01,2,automatic,nc,nc
2020-02-13T03:17:40.790Z,37.4905,-118.8413333,5.35,0.79,md,18,193,0.09983,0.02,nc,nc73340355,2020-02-15T01:00:05.413Z,"16km WSW of Toms Place, CA",earthquake,0.4,1.19,0.167,16,reviewed,nc,nc
2020-02-13T03:12:19.800Z,61.0698333,-152.307,14.59,0.15,ml,4,281,0.1272,0.07,av,av70870329,2020-02-14T02:04:59.590Z,"69km NW of Nikiski, Alaska",earthquake,0.8,0.9,0.025,4,reviewed,av,av
2020-02-13T02:46:20.380Z,35.821,-117.6496667,5.31,1.1,ml,19,79,0.04271,0.14,ci,ci39069959,2020-02-13T02:50:10.718Z,"22km N of Ridgecrest, CA",earthquake,0.24,0.7,0.175,12,automatic,ci,ci
2020-02-13T02:41:31.640Z,37.5155,-118.6813333,8.58,0.75,md,9,182,0.139,0.05,nc,nc73340345,2020-02-13T21:09:04.501Z,"5km S of Toms Place, CA",earthquake,0.53,0.93,0.14,9,reviewed,nc,nc
2020-02-13T02:39:04.990Z,36.6743333,-121.2953333,2.15,1.18,md,16,167,0.04243,0.06,nc,nc73340340,2020-02-15T01:49:03.111Z,"13km S of Tres Pinos, CA",earthquake,0.4,1.42,0.398,11,reviewed,nc,nc
2020-02-13T02:38:16.670Z,37.4356667,-113.1331667,12.74,1.73,ml,14,56,0.1635,0.11,uu,uu60359882,2020-02-14T17:02:25.150Z,"24km NNE of Toquerville, Utah",earthquake,0.34,0.87,0.147,3,reviewed,uu,uu
2020-02-13T02:35:25.770Z,17.971,-66.8746,13,3.37,md,12,200,0.0062,0.28,pr,pr2020044004,2020-02-13T03:51:41.902Z,"2km E of Yauco, Puerto Rico",earthquake,1.18,0.62,0.22,7,reviewed,pr,pr
2020-02-13T02:33:17.164Z,60.3474,-150.9865,42.9,2.2,ml,,,,0.65,ak,ak02020t18w6,2020-02-13T02:37:20.923Z,"16km SSE of Soldotna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-02-13T02:30:58.929Z,35.1425,-95.384,7,1.61,ml,22,206,0.091781989,0.15,ok,ok2020datp,2020-02-13T16:08:47.379Z,"2km NNW of Quinton, Oklahoma",earthquake,,0.4,0.16,4,reviewed,ok,ok
2020-02-13T02:30:06.360Z,33.0375,-116.4231667,11.2,0.96,ml,27,50,0.06638,0.15,ci,ci39069951,2020-02-14T21:56:33.174Z,"17km ESE of Julian, CA",earthquake,0.21,0.35,0.148,10,reviewed,ci,ci
2020-02-13T02:29:31.150Z,46.77616667,-121.9053333,4.83,0.58,ml,12,225,,0.11,uw,uw61573842,2020-02-13T21:30:41.500Z,"26km NW of Packwood, Washington",earthquake,0.48,0.71,0.07828266,6,reviewed,uw,uw
2020-02-13T02:26:17.740Z,49.295,-116.6736667,19.34,2,ml,10,174,1.074,0.2,mb,mb80381644,2020-02-13T16:54:55.340Z,"25km NNW of Creston, Canada",earthquake,1.48,1.22,0.075,4,reviewed,mb,mb
2020-02-13T02:18:08.970Z,18.0003,-66.8683,11,3.48,md,12,122,0.0275,0.31,pr,pr2020044003,2020-02-13T03:24:28.582Z,"1km ENE of Palomas, Puerto Rico",earthquake,1.35,0.99,0.23,7,reviewed,pr,pr
2020-02-13T02:16:22.790Z,19.1639996,-155.4441681,35.95,1.7,md,10,255,0.08539,0.12,hv,hv71381132,2020-02-13T02:19:28.830Z,"5km SE of Pahala, Hawaii",earthquake,1.54,1.91,0.01,3,automatic,hv,hv
2020-02-13T02:10:30.267Z,61.7657,-149.7286,41.7,1.5,ml,,,,0.64,ak,ak02020swcfo,2020-02-13T02:15:56.401Z,"15km NNE of Houston, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-02-13T02:05:04.920Z,47.569,-113.8413333,18.68,0.51,md,14,164,0.122,0.09,mb,mb80381604,2020-02-13T15:09:58.930Z,"20km ENE of Ronan, Montana",earthquake,0.44,0.94,0.125,9,reviewed,mb,mb
2020-02-13T02:02:51.480Z,37.6468333,-118.8931667,-2.31,0.18,md,9,113,0.003796,0.11,nc,nc73340330,2020-02-13T18:58:08.877Z,"8km E of Mammoth Lakes, CA",earthquake,0.26,0.52,0.398,6,reviewed,nc,nc
